CustomerID,InvoiceDate,InvoiceNumber,ProductID,Quantity,Price,Total,SessionDuration,DeliveryRating,ProductRating,Sales,InvoiceYear,InvoiceMonth,Gender_Male,OrderStatus_Completed,OrderStatus_In Process,OrderStatus_Returned,Country_Australia,Country_Belgium,Country_Brazil,Country_Canada,Country_China,Country_Egypt,Country_France,Country_Germany,Country_India,Country_Indonesia,Country_Iran,Country_Italy,Country_Japan,Country_Mexico,Country_Netherlands,Country_Nigeria,Country_Philippines,Country_Poland,Country_Russia,Country_Saudi Arabia,Country_South Korea,Country_Spain,Country_Switzerland,Country_Taiwan,Country_Thailand,Country_Turkey,Country_United Kingdom,Country_United States,Country_Vietnam,TrafficSource_Paid Advertisment,TrafficSource_Social Media,DeviceCategory_Mobile,Device_Laptop,Device_Smart Phone,Device_Tablet,OS_Linux,OS_Mac,OS_Windows,OS_iOS
7589,2019-07-29,16202508,81,0.0,0.5252791878172588,0.17365912599852318,0.9739739739739739,0.8,1.0,0.1770290145741409,2019,7,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8584,2019-07-30,15074824,38,0.0,0.2518781725888325,0.083271799691213,0.08708708708708708,0.0,0.0,0.0,2019,7,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
7858,2019-07-30,25647033,84,0.0,0.3214213197969543,0.10626300597435727,0.20920920920920918,0.0,0.0,0.0,2019,7,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
2505,2019-07-31,25933990,18,0.5,0.007614213197969542,0.00912935490367188,0.36436436436436437,1.0,1.0,0.013170209921112447,2019,7,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
9956,2019-07-31,88687629,96,0.5,0.3628426395939086,0.24400886084446533,0.9749749749749749,0.4,0.8,0.24709185720016044,2019,7,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6309,2019-08-01,83233856,1,0.0,0.8191878172588831,0.2708263408740014,0.044044044044044044,0.0,0.0,0.0,2019,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4521,2019-08-01,13218583,43,0.0,0.29888324873096445,0.09881184131033094,0.04104104104104104,0.8,0.8,0.10248696349779382,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
9597,2019-08-02,88064439,6,1.0,0.06954314720812182,0.07716318721890314,0.46146146146146144,1.0,1.0,0.0809265944645006,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3556,2019-08-02,54491937,4,1.0,0.31685279187817256,0.3224474726454991,0.33233233233233234,1.0,0.8,0.32521058965102284,2019,8,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
9849,2019-08-02,16542803,66,0.5,0.556243654822335,0.37188695710545744,0.41041041041041043,1.0,1.0,0.37444845567589247,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6150,2019-08-02,68137741,35,0.5,0.7874111675126902,0.5247365241323756,0.9159159159159159,0.6000000000000001,0.8,0.5266746891295627,2019,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
2125,2019-08-02,65848202,31,0.5,0.42923857868020304,0.2879103175135933,0.3973973973973974,0.8,1.0,0.29081427998395504,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6179,2019-08-03,66001281,10,0.5,0.18395939086294416,0.1257300127542458,0.09409409409409408,0.0,0.0,0.0,2019,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7564,2019-08-04,23599406,73,0.5,0.2979695431472081,0.20111431831912466,0.004004004004004004,0.4,0.8,0.20437224227837944,2019,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
7271,2019-08-05,55360472,71,0.5,0.5716751269035533,0.3820903537625025,0.9369369369369368,0.8,1.0,0.384610242010964,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2120,2019-08-05,48745999,85,0.5,0.6811167512690355,0.4544539168960193,0.8218218218218218,1.0,1.0,0.4566787003610108,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
9400,2019-08-05,45458822,15,0.0,0.05177664974619289,0.017117540444384776,0.7027027027027027,1.0,1.0,0.02112581895975398,2019,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1972,2019-08-05,32243163,38,0.5,0.2518781725888325,0.17063838356716116,0.98998998998999,0.8,0.8,0.17402059098810002,2019,8,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
7535,2019-08-06,76122380,55,0.0,0.7341116751269035,0.24269987245754177,0.15315315315315314,0.0,0.0,0.0,2019,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
4753,2019-08-07,54978391,3,1.0,0.9743147208121826,0.9745250721621802,0.4944944944944945,0.0,0.0,0.0,2019,8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4433,2019-08-08,85979980,30,0.5,0.04934010152284264,0.036718802443444984,0.8028028028028027,0.8,1.0,0.040647145340286135,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3591,2019-08-09,15441355,33,0.5,0.2775634517766497,0.18762166879237427,0.7617617617617617,0.0,0.0,0.0,2019,8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2115,2019-08-09,90849411,50,0.5,0.5024365482233502,0.33630932402497143,0.7347347347347347,0.0,0.0,0.0,2019,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
8597,2019-08-10,93711134,79,0.0,0.3254822335025381,0.10760555816607371,0.6276276276276276,0.6000000000000001,0.6000000000000001,0.11124481882604625,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1722,2019-08-11,47290421,30,0.0,0.04934010152284264,0.0163120091293549,0.38138138138138133,0.6000000000000001,0.8,0.020323572670143068,2019,8,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7419,2019-08-11,66228670,82,0.5,0.046700507614213196,0.0349734845942136,0.19819819819819817,0.0,0.0,0.0,2019,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6884,2019-08-11,45606323,30,0.0,0.04934010152284264,0.0163120091293549,0.5015015015015014,0.2,0.8,0.020323572670143068,2019,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1604,2019-08-12,72627642,42,1.0,0.746700507614213,0.7487749211250587,0.9469469469469469,0.8,0.8,0.7497994384275972,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
7837,2019-08-13,94407154,24,0.5,0.9985786802030456,0.6643619520708867,0.9589589589589589,1.0,0.6000000000000001,0.6657307126621206,2019,8,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7005,2019-08-14,70019799,76,0.0,0.765989847715736,0.25323890716251596,0.19619619619619616,0.6000000000000001,1.0,0.25628426260195214,2019,8,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
7892,2019-08-14,35094776,94,1.0,0.1665989847715736,0.1734241793649728,0.013013013013013013,0.0,0.0,0.0,2019,8,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7735,2019-08-14,17324879,39,0.0,0.41005076142131974,0.13556420755856882,0.42342342342342343,0.8,0.8,0.13908945046129162,2019,8,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3548,2019-08-14,83550057,68,0.5,0.3193908629441624,0.21527824394173323,0.7787787787787788,0.4,0.8,0.21847840620403797,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3589,2019-08-15,72476629,100,0.5,0.9885279187817257,0.6577163187218903,0.34934934934934936,0.0,0.0,0.0,2019,8,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1789,2019-08-16,98708438,3,0.5,0.9743147208121826,0.6483184533798751,0.47047047047047047,0.0,0.0,0.0,2019,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2948,2019-08-16,79190313,18,0.0,0.007614213197969542,0.0025172853594683485,0.36536536536536535,0.8,1.0,0.006585104960556224,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
9254,2019-08-16,17725092,62,0.0,0.8146192893401013,0.26931596965832044,0.06906906906906905,0.0,0.0,0.0,2019,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
3415,2019-08-17,87912178,30,1.0,0.04934010152284264,0.057125595757535064,0.9729729729729729,0.8,0.8,0.06097071801042919,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3526,2019-08-18,90435674,49,0.5,0.9999999999999998,0.6653017386050882,0.6936936936936937,0.0,0.0,0.0,2019,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2525,2019-08-18,62574401,54,1.0,0.909238578680203,0.9099818755454117,0.07307307307307306,0.0,0.0,0.0,2019,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4420,2019-08-19,60601801,70,0.5,0.6361421319796954,0.4247163858494999,0.6586586586586586,1.0,0.8,0.4270624415028747,2019,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1613,2019-08-19,57244772,25,0.5,0.10223350253807105,0.07169228703765859,0.7857857857857857,1.0,0.6000000000000001,0.07547800508089315,2019,8,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
6423,2019-08-20,50462815,59,1.0,0.7954314720812181,0.7971068000268511,0.6116116116116116,1.0,1.0,0.7979342158042518,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
1651,2019-08-21,80964690,96,0.5,0.3628426395939086,0.24400886084446533,0.5795795795795795,1.0,1.0,0.24709185720016044,2019,8,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5968,2019-08-21,79111140,55,0.5,0.7341116751269035,0.4894945290998187,0.17917917917917917,1.0,1.0,0.4915764139590854,2019,8,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2939,2019-08-22,16487788,8,1.0,0.6696446700507613,0.6723501376115996,0.3073073073073073,1.0,0.6000000000000001,0.673686321700762,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
7736,2019-08-23,26392373,98,1.0,0.8509644670050761,0.8521850036920186,0.955955955955956,1.0,0.6000000000000001,0.8527878058563979,2019,8,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7532,2019-08-23,71191464,72,0.5,0.023654822335025378,0.019735517218231857,0.46546546546546547,0.8,0.8,0.023733119400989433,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4003,2019-08-23,23431277,63,1.0,0.5675126903553298,0.5710545747465933,0.7217217217217217,0.0,0.0,0.0,2019,8,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False
5225,2019-08-23,67660954,18,0.0,0.007614213197969542,0.0025172853594683485,0.7077077077077076,0.6000000000000001,0.6000000000000001,0.006585104960556224,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
5791,2019-08-24,65062355,61,0.5,0.701725888324873,0.4680808216419413,0.964964964964965,0.8,0.8,0.4702500334269287,2019,8,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
6196,2019-08-25,62244572,36,0.0,0.47654822335025376,0.15754849969792573,0.2822822822822823,1.0,1.0,0.1609840887819227,2019,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
7901,2019-08-25,87684546,9,1.0,0.7371573604060913,0.7393099281734578,0.22322322322322322,1.0,1.0,0.740373044524669,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
7101,2019-08-26,56050418,47,0.0,0.6438578680203044,0.21286164999664361,0.3263263263263263,1.0,1.0,0.21607166733520522,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5540,2019-08-27,87924093,81,1.0,0.5252791878172588,0.5291669463650399,0.007007007007007007,0.8,1.0,0.5310870437224228,2019,8,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6869,2019-08-27,80164879,83,1.0,0.0,0.008189568369470362,0.7347347347347347,0.0,0.0,0.0,2019,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1285,2019-08-28,36395355,78,0.5,0.18720812182741114,0.12787809626099214,0.15915915915915915,0.0,0.0,0.0,2019,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
1963,2019-08-28,91442453,19,0.5,0.12162436548223349,0.08451366046855072,0.4554554554554554,0.8,0.8,0.08824709185720014,2019,8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
6325,2019-08-29,89257238,50,1.0,0.5024365482233502,0.5065113781298247,0.6906906906906907,0.8,0.8,0.5085238668271159,2019,8,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
5774,2019-08-29,73762696,49,0.0,0.9999999999999998,0.3306034772101765,0.3083083083083083,0.6000000000000001,1.0,0.3333333333333333,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
2233,2019-08-30,81327450,89,0.5,0.3694416243654822,0.24837215546754376,0.6546546546546546,0.0,0.0,0.0,2019,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2944,2019-08-30,37523955,97,0.0,0.5636548223350253,0.18634624421024368,0.9849849849849849,1.0,0.8,0.18966439363551277,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3666,2019-08-31,62910589,10,0.5,0.18395939086294416,0.1257300127542458,0.8718718718718719,0.0,0.0,0.0,2019,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
9601,2019-08-31,84912950,2,0.5,0.32375634517766494,0.2181647311539236,0.6866866866866866,1.0,1.0,0.2213531220751437,2019,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2071,2019-09-01,89544546,57,1.0,0.12040609137055838,0.12760958582264886,0.5655655655655656,1.0,1.0,0.13116726835138387,2019,9,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2146,2019-09-02,86903319,100,0.0,0.9885279187817257,0.32681076726857755,0.2452452452452452,1.0,0.8,0.3295560903864153,2019,9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
4010,2019-09-02,97098550,65,0.5,0.3830456852791878,0.25736725515204406,0.996996996996997,0.8,1.0,0.26039577483620807,2019,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4717,2019-09-03,40237286,23,0.0,0.9593908629441623,0.317177955293012,0.05905905905905905,1.0,1.0,0.31996256183981814,2019,9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1597,2019-09-04,32416646,57,1.0,0.12040609137055838,0.12760958582264886,0.1141141141141141,1.0,0.6000000000000001,0.13116726835138387,2019,9,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2332,2019-09-04,97986351,59,0.0,0.7954314720812181,0.2629724105524602,0.15015015015015012,0.0,0.0,0.0,2019,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5415,2019-09-04,34528717,88,1.0,0.4033502538071066,0.4082365576961804,0.9089089089089089,0.0,0.0,0.0,2019,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3060,2019-09-05,73601911,59,0.5,0.7954314720812181,0.5300396052896555,0.19019019019019015,0.8,0.8,0.5319561438695012,2019,9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8028,2019-09-05,17584932,72,0.0,0.023654822335025378,0.007820366516748337,0.3943943943943944,0.6000000000000001,0.8,0.011866559700494717,2019,9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
8244,2019-09-05,44795568,20,1.0,0.8189847715736039,0.8204672081627172,0.8358358358358358,0.0,0.0,0.0,2019,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6587,2019-09-06,36397138,58,1.0,0.7444670050761419,0.7465597100087266,0.46146146146146144,0.0,0.0,0.0,2019,9,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9019,2019-09-07,36379438,70,0.0,0.6361421319796954,0.21031080083238235,0.6826826826826826,0.6000000000000001,0.4,0.21353122075143735,2019,9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
5616,2019-09-07,98036229,21,0.0,0.9917766497461928,0.3278848090219507,0.48348348348348347,0.8,1.0,0.33062575210589645,2019,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2708,2019-09-08,31022694,82,0.5,0.046700507614213196,0.0349734845942136,0.6466466466466466,0.0,0.0,0.0,2019,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6178,2019-09-08,73062480,8,0.5,0.6696446700507613,0.4468684970128214,0.8458458458458459,0.0,0.0,0.0,2019,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7398,2019-09-09,53549331,18,1.0,0.007614213197969542,0.01574142444787541,0.44144144144144143,0.8,0.6000000000000001,0.01975531488166867,2019,9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
9383,2019-09-09,83449909,70,0.5,0.6361421319796954,0.4247163858494999,0.8208208208208209,0.0,0.0,0.0,2019,9,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
3144,2019-09-10,77246104,8,0.0,0.6696446700507613,0.2213868564140431,0.6156156156156156,0.8,1.0,0.22456210723358738,2019,9,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
6126,2019-09-11,80680067,92,0.5,0.5815228426395939,0.3886017318923273,0.1241241241241241,0.0,0.0,0.0,2019,9,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5637,2019-09-12,96721649,21,1.0,0.9917766497461928,0.9918439954353225,0.6366366366366366,0.0,0.0,0.0,2019,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8445,2019-09-13,88779015,92,0.5,0.5815228426395939,0.3886017318923273,0.4054054054054054,0.0,0.0,0.0,2019,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9085,2019-09-13,23859131,85,0.5,0.6811167512690355,0.4544539168960193,0.8938938938938938,0.6000000000000001,1.0,0.4566787003610108,2019,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4716,2019-09-14,45179100,42,0.5,0.746700507614213,0.49781835268846075,0.9239239239239239,0.0,0.0,0.0,2019,9,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8067,2019-09-14,53491333,68,1.0,0.3193908629441624,0.32496475800496744,0.8358358358358358,0.0,0.0,0.0,2019,9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
